filename	label	start_span	end_span	span
es-S0212-16112007000700016-1	PROCEDIMIENTO	3998	4010	Kreón 10.000
es-S0212-16112007000700016-1	PROCEDIMIENTO	4059	4067	Supradyn
es-S0212-16112007000700016-1	PROCEDIMIENTO	4440	4452	intervención
es-S0211-69952013000500035-1	PROCEDIMIENTO	1271	1339	tratamiento con un inhibidor selectivo de la tirosina cinasa de cKit
es-S0211-69952013000500035-1	PROCEDIMIENTO	1889	1911	hemodiálisis periódica
es-S0211-69952013000500035-1	PROCEDIMIENTO	158	170	colonoscopia
es-S0211-69952013000500035-1	PROCEDIMIENTO	248	260	gastroscopia
es-S0211-69952013000500035-1	PROCEDIMIENTO	1514	1575	tomografía por emisión de positrones/tomografía computarizada
es-S0211-69952013000500035-1	PROCEDIMIENTO	343	376	histología de la biopsia gástrica
es-S0211-69952013000500035-1	PROCEDIMIENTO	1045	1058	biopsia renal
es-S0211-69952013000500035-1	PROCEDIMIENTO	457	475	inmunohistoquímica
es-S0211-69952013000500035-1	PROCEDIMIENTO	1119	1146	biopsias gastrointestinales
es-S0211-69952013000500035-1	PROCEDIMIENTO	557	622	biopsias de la mucosa gástrica, del tumor y de la mucosa colónica
es-S0211-69952013000500035-1	PROCEDIMIENTO	1245	1259	ecocardiograma
es-S0211-69952013000500035-1	PROCEDIMIENTO	322	338	toma de biopsias
es-S0211-69952013000500035-1	PROCEDIMIENTO	1422	1444	extirpación quirúrgica
es-S0211-69952013000500035-1	PROCEDIMIENTO	1633	1684	estómago y el ángulo esplénico del colon extirpados
es-S0211-69952013000500035-1	PROCEDIMIENTO	1583	1602	anatomía patológica
es-S0211-69952013000500035-1	PROCEDIMIENTO	960	969	sedimento
es-S0211-69952013000500035-1	PROCEDIMIENTO	703	712	analítica
es-S0365-66912008000200014-1	PROCEDIMIENTO	348	378	pieloinfundibulonefrolitotomía
es-S0365-66912008000200014-1	PROCEDIMIENTO	59	99	derivación biliopancreática de Scopinaro
es-S0365-66912008000200014-1	PROCEDIMIENTO	1243	1263	enzimas pancreáticos
es-S0365-66912008000200014-1	PROCEDIMIENTO	1478	1489	nefrectomía
es-S0365-66912008000200014-1	PROCEDIMIENTO	1531	1555	concentrados de hematíes
es-S0365-66912008000200014-1	PROCEDIMIENTO	669	700	examen con lámpara de hendidura
es-S0365-66912008000200014-1	PROCEDIMIENTO	874	898	tinción con fluoresceína
es-S0365-66912008000200014-1	PROCEDIMIENTO	906	922	test de Schirmer
es-S0365-66912008000200014-1	PROCEDIMIENTO	980	999	Oftalmoscópicamente
es-S0365-66912008000200014-1	PROCEDIMIENTO	930	939	anestesia
es-S0365-66912008000200014-1	PROCEDIMIENTO	1870	1885	oftalmoscópicas
es-S0365-66912008000200014-1	PROCEDIMIENTO	604	615	exploración
es-S1699-695X2016000200013-1	PROCEDIMIENTO	411	429	exploración física
es-S1699-695X2016000200013-1	PROCEDIMIENTO	733	753	ecografía testicular
es-S1699-695X2016000200013-1	PROCEDIMIENTO	940	960	radiografía de tórax
es-S1699-695X2016000200013-1	PROCEDIMIENTO	1033	1042	hemograma
es-S1699-695X2016000200013-1	PROCEDIMIENTO	1721	1758	orquiectomía radical inguinal derecha
es-S1699-695X2016000200013-1	PROCEDIMIENTO	2080	2125	Tomografía Computerizada (TC) abdominopélvico
es-S1699-695X2016000200013-1	PROCEDIMIENTO	2961	2973	radioterapia
es-S1699-695X2016000200013-1	PROCEDIMIENTO	2976	2989	quimioterapia
es-S1699-695X2016000200013-1	PROCEDIMIENTO	3128	3130	TC
es-S1699-695X2016000200013-1	PROCEDIMIENTO	3354	3356	TC
es-S1699-695X2016000200013-1	PROCEDIMIENTO	3380	3400	marcadores tumorales
es-S1699-695X2016000200013-1	PROCEDIMIENTO	1760	1779	Anatomía patológica
es-S1699-695X2016000200013-1	PROCEDIMIENTO	1983	1992	resección
es-S1699-695X2016000200013-1	PROCEDIMIENTO	1051	1061	bioquímica
es-S1699-695X2016000200013-1	PROCEDIMIENTO	2800	2821	tratamiento adyuvante
es-S1699-695X2016000200013-1	PROCEDIMIENTO	1372	1392	ecografía testicular
es-S1699-695X2016000200013-1	PROCEDIMIENTO	1136	1156	radiografía de tórax
es-S1699-695X2016000200013-1	PROCEDIMIENTO	512	530	transluminiscencia
es-S1699-695X2016000200013-1	PROCEDIMIENTO	918	938	marcadores tumorales
es-S1699-695X2016000200013-1	PROCEDIMIENTO	895	904	analítica
es-S1699-695X2016000200013-1	PROCEDIMIENTO	2525	2532	cirugía
es-S0004-06142008000500014-1	PROCEDIMIENTO	1301	1306	parto
es-S0004-06142008000500014-1	PROCEDIMIENTO	1961	1987	cistolitotomía suprapúbica
es-S0004-06142008000500014-1	PROCEDIMIENTO	2378	2391	sonda uretral
es-S0004-06142008000500014-1	PROCEDIMIENTO	1042	1072	T de cobre colocada intraútero
es-S0004-06142008000500014-1	PROCEDIMIENTO	94	99	parto
es-S0004-06142008000500014-1	PROCEDIMIENTO	248	302	se le colocó una T de cobre como método anticonceptivo
es-S0004-06142008000500014-1	PROCEDIMIENTO	1434	1467	ultrasonido de las vías urinarias
es-S0004-06142008000500014-1	PROCEDIMIENTO	573	590	cultivos de orina
es-S0004-06142008000500014-1	PROCEDIMIENTO	1735	1776	radiografía ántero-posterior de la pelvis
es-S0004-06142008000500014-1	PROCEDIMIENTO	604	660	tratamiento con varios ciclos de diferentes antibióticos
es-S0004-06142008000500014-1	PROCEDIMIENTO	2088	2183	litiasis, situada en el fondo vesical, se fragmentó en la maniobra de extracción con las pinzas
es-S0004-06142008000500014-1	PROCEDIMIENTO	162	227	interrupción de embarazo no deseado, mediante legrado endometrial
es-S0004-06142008000500014-1	PROCEDIMIENTO	1240	1245	Parió
es-S1130-63432016000600013-1	PROCEDIMIENTO	114	148	resección transuretral de próstata
es-S1130-01082005001000011-1	PROCEDIMIENTO	111	120	ecografía
es-S1130-01082005001000011-1	PROCEDIMIENTO	123	138	TAC abdominales
es-S1130-01082005001000011-1	PROCEDIMIENTO	186	229	pancreática, con punción aspiración biopsia
es-S1130-01082005001000011-1	PROCEDIMIENTO	338	356	exploración física
es-S1130-01082005001000011-1	PROCEDIMIENTO	461	480	Ecografía abdominal
es-S1130-01082005001000011-1	PROCEDIMIENTO	760	773	TAC abdominal
es-S1130-01082005001000011-1	PROCEDIMIENTO	776	793	RMN con contraste
es-S1130-01082005001000011-1	PROCEDIMIENTO	836	891	punción aspiración con aguja fina de uno de los quistes
es-S1130-01082005001000011-1	PROCEDIMIENTO	359	368	analítica
es-S1130-01082005001000011-1	PROCEDIMIENTO	1339	1361	tratamiento quirúrgico
es-S1130-01082005001000011-1	PROCEDIMIENTO	1182	1194	radiológicos
es-S0210-56912008000100008-1	PROCEDIMIENTO	113	116	ECG
es-S0210-56912008000100008-1	PROCEDIMIENTO	416	458	tratamiento fibrinolítico con tenecteplasa
es-S0210-56912008000100008-1	PROCEDIMIENTO	480	483	ECG
es-S0210-56912008000100008-1	PROCEDIMIENTO	761	764	ECG
es-S0210-56912008000100008-1	PROCEDIMIENTO	1009	1012	ECG
es-S0210-56912008000100008-1	PROCEDIMIENTO	1405	1428	arteriografía coronaria
es-S0210-56912008000100008-1	PROCEDIMIENTO	1471	1520	arteria coronaria derecha y se le colocó un stent
es-S0210-56912008000100008-1	PROCEDIMIENTO	1582	1618	prueba de provocación con flecainida
es-S1131-57682001000100007-2	PROCEDIMIENTO	344	355	hemocultivo
es-S1131-57682001000100007-2	PROCEDIMIENTO	125	136	exploración
es-S1131-57682001000100007-2	PROCEDIMIENTO	487	496	serología
es-S1131-57682001000100007-2	PROCEDIMIENTO	697	706	serología
es-S0211-69952014000100016-1	PROCEDIMIENTO	1936	1956	resonancia magnética
es-S0211-69952014000100016-1	PROCEDIMIENTO	311	324	biopsia renal
es-S0211-69952014000100016-1	PROCEDIMIENTO	2444	2470	nutrición por gastrostomía
es-S0211-69952014000100016-1	PROCEDIMIENTO	2842	2863	reconstrucción facial
es-S0211-69952014000100016-1	PROCEDIMIENTO	1174	1203	resonancia magnética cerebral
es-S0211-69952014000100016-1	PROCEDIMIENTO	1554	1574	drenaje de sinusitis
es-S0211-69952014000100016-1	PROCEDIMIENTO	1576	1619	drenaje de absceso cerebral frontal derecho
es-S0211-69952014000100016-1	PROCEDIMIENTO	1621	1689	resección extensa de los tejidos blandos y óseos de hemicara derecha
es-S0211-69952014000100016-1	PROCEDIMIENTO	1704	1717	traqueostomía
es-S0211-69952014000100016-1	PROCEDIMIENTO	1720	1732	gastrostomía
es-S0211-69952014000100016-1	PROCEDIMIENTO	1691	1702	enucleación
es-S0211-69952014000100016-1	PROCEDIMIENTO	208	229	manejo inmunosupresor
es-S0211-69952014000100016-1	PROCEDIMIENTO	1738	1746	cultivos
es-S0211-69952014000100016-1	PROCEDIMIENTO	2657	2682	reconstrucción quirúrgica
es-S0211-69952014000100016-1	PROCEDIMIENTO	2717	2731	reconstrucción
es-S0211-69952014000100016-1	PROCEDIMIENTO	1472	1487	inmunosupresión
es-S0211-69952014000100016-1	PROCEDIMIENTO	130	163	trasplantado de donante fallecido
es-S0211-69952014000100016-1	PROCEDIMIENTO	1501	1516	cirugía radical
es-S0211-69952014000100016-1	PROCEDIMIENTO	1752	1761	patología
es-S0211-69952014000100016-1	PROCEDIMIENTO	2200	2215	cirugía radical
es-S0211-69952014000100016-1	PROCEDIMIENTO	2602	2615	injerto renal
es-S0211-69952014000100016-1	PROCEDIMIENTO	1808	1819	se aislaron
es-S0365-66912005001000011-1	PROCEDIMIENTO	15	18	VPP
es-S0365-66912005001000011-1	PROCEDIMIENTO	876	888	fondo de ojo
es-S0365-66912005001000011-1	PROCEDIMIENTO	198	215	facofragmentación
es-S0365-66912005001000011-1	PROCEDIMIENTO	232	271	pelado de la membrana limitante interna
es-S0365-66912005001000011-1	PROCEDIMIENTO	1712	1763	limpieza quirúrgica de la cámara anterior con suero
es-S0365-66912005001000011-1	PROCEDIMIENTO	794	813	presión intraocular
es-S0365-66912005001000011-1	PROCEDIMIENTO	465	477	intervención
es-S0004-06142007000700013-1	PROCEDIMIENTO	138	155	examen necrópsico
es-S0004-06142007000700013-1	PROCEDIMIENTO	379	394	cesárea urgente
es-S0004-06142007000700013-1	PROCEDIMIENTO	1937	1956	estudio histológico
es-S0004-06142007000700013-1	PROCEDIMIENTO	483	497	examen externo
es-S0004-06142007000700013-1	PROCEDIMIENTO	721	730	palpación
es-S0004-06142007000700013-1	PROCEDIMIENTO	803	824	apertura de cavidades
es-S0365-66912012000200003-1	PROCEDIMIENTO	411	436	exploración oftalmológica
es-S0365-66912012000200003-1	PROCEDIMIENTO	1283	1311	resonancia magnética nuclear
es-S0365-66912012000200003-1	PROCEDIMIENTO	540	571	examen con lámpara de hendidura
es-S0365-66912012000200003-1	PROCEDIMIENTO	1413	1437	serología para el VLHT-1
es-S0365-66912012000200003-1	PROCEDIMIENTO	644	666	examen de fondo de ojo
es-S0365-66912012000200003-1	PROCEDIMIENTO	1463	1538	enzimoinmunoanálisis (EIA) para la detección de anticuerpos frente a VLHT-1
es-S0365-66912012000200003-1	PROCEDIMIENTO	349	403	transfusión de dos unidades de concentrado de hematíes
es-S0365-66912012000200003-1	PROCEDIMIENTO	814	845	tomografía de coherencia óptica
es-S0365-66912012000200003-1	PROCEDIMIENTO	1485	1488	EIA
es-S0365-66912012000200003-1	PROCEDIMIENTO	323	346	intervención quirúrgica
es-S0365-66912012000200003-1	PROCEDIMIENTO	1599	1639	EIA se analizaron mediante un inmunoblot
es-S0365-66912006000900011-1	PROCEDIMIENTO	174	196	examen del ojo derecho
es-S0365-66912006000900011-1	PROCEDIMIENTO	285	323	examen de fondo de ojo bajo dilatación
es-S0365-66912006000900011-1	PROCEDIMIENTO	572	575	AFG
es-S0365-66912006000900011-1	PROCEDIMIENTO	1088	1107	corticoides tópicos
es-S0365-66912006000900011-1	PROCEDIMIENTO	1601	1670	isquemia retiniana fue tratada con fotocoagulación con láser de argón
es-S0365-66912006000900011-1	PROCEDIMIENTO	1262	1294	antiinflamatorios no esteroideos
es-S0365-66912006000900011-1	PROCEDIMIENTO	811	831	estudio hematológico
es-S0365-66912006000900011-1	PROCEDIMIENTO	847	879	pruebas de coagulación sanguínea
es-S0365-66912006000900011-1	PROCEDIMIENTO	1245	1256	salicilatos
es-S0365-66912006000900011-1	PROCEDIMIENTO	924	965	test de enfermedad de células falciformes
es-S0365-66912006000900011-1	PROCEDIMIENTO	1109	1126	protección ocular
es-S1137-66272008000500009-1	PROCEDIMIENTO	336	441	interlínea articular radiocarpiana dorsal y el polo proximal del escafoides eran dolorosos a la palpación
es-S1137-66272008000500009-1	PROCEDIMIENTO	2332	2380	inmovilizó la muñeca con una férula antebraquial
es-S1137-66272008000500009-1	PROCEDIMIENTO	724	727	TAC
es-S1137-66272008000500009-1	PROCEDIMIENTO	840	842	RM
es-S1137-66272008000500009-1	PROCEDIMIENTO	1165	1197	apertura de la cápsula articular
es-S1137-66272008000500009-1	PROCEDIMIENTO	1444	1475	legrado exhaustivo de la lesión
es-S1137-66272008000500009-1	PROCEDIMIENTO	1478	1541	relleno del defecto con injerto óseo esponjoso de cresta iliaca
es-S1137-66272008000500009-1	PROCEDIMIENTO	2456	2470	Rehabilitación
es-S1137-66272008000500009-1	PROCEDIMIENTO	2224	2253	diagnóstico anatomopatológico
es-S1137-66272008000500009-1	PROCEDIMIENTO	1052	1074	tratamiento quirúrgico
es-S1137-66272008000500009-1	PROCEDIMIENTO	2306	2328	tratamiento quirúrgico
es-S1137-66272008000500009-1	PROCEDIMIENTO	2675	2697	tratamiento quirúrgico
es-S1137-66272008000500009-1	PROCEDIMIENTO	588	606	imagen radiológica
es-S1137-66272008000500009-1	PROCEDIMIENTO	1125	1155	abordaje dorsal del escafoides
es-S1137-66272008000500009-1	PROCEDIMIENTO	2842	2875	imagen radiológica del escafoides
es-S1137-66272008000500009-1	PROCEDIMIENTO	2579	2597	imagen radiológica
es-S1137-66272008000500009-1	PROCEDIMIENTO	2624	2652	autoinjerto de cresta iliaca
es-S1134-80462009000100005-16	PROCEDIMIENTO	794	803	anamnesis
es-S1134-80462009000100005-16	PROCEDIMIENTO	173	195	tratamiento analgésico
es-S0378-48352006000900006-1	PROCEDIMIENTO	1893	1901	TC torax
es-S0378-48352006000900006-1	PROCEDIMIENTO	2104	2116	broncoscopia
es-S0378-48352006000900006-1	PROCEDIMIENTO	2685	2698	quimioterapia
es-S0378-48352006000900006-1	PROCEDIMIENTO	2308	2315	biopsia
es-S0378-48352006000900006-1	PROCEDIMIENTO	722	744	radiografía de abdomen
es-S0378-48352006000900006-1	PROCEDIMIENTO	818	837	ecografía abdominal
es-S0378-48352006000900006-1	PROCEDIMIENTO	1250	1276	laparotomía supraumbilical
es-S0378-48352006000900006-1	PROCEDIMIENTO	1383	1423	resección segmentaria de 30 cm de yeyuno
es-S0378-48352006000900006-1	PROCEDIMIENTO	1594	1620	estudio inmunohistoquímico
es-S0378-48352006000900006-1	PROCEDIMIENTO	1146	1166	inducción anestésica
es-S0378-48352006000900006-1	PROCEDIMIENTO	1112	1135	intervención quirúrgica
es-S0378-48352006000900006-1	PROCEDIMIENTO	639	648	analítica
es-S0378-48352006000900006-1	PROCEDIMIENTO	399	410	exploración
es-S0378-48352006000900006-1	PROCEDIMIENTO	2384	2409	patrón inmunohistoquímico
es-S0378-48352006000900006-1	PROCEDIMIENTO	566	589	palpación en epigastrio
es-S0210-48062007001000013-1	PROCEDIMIENTO	1045	1064	radiología de tórax
es-S0210-48062007001000013-1	PROCEDIMIENTO	807	839	ecografía abdominal y testicular
es-S0210-48062007001000013-1	PROCEDIMIENTO	1600	1647	muestras de sangre para marcadores testiculares
es-S0210-48062007001000013-1	PROCEDIMIENTO	1254	1273	TAC toracoabdominal
es-S0210-48062007001000013-1	PROCEDIMIENTO	2465	2485	orquiectomía radical
es-S0210-48062007001000013-1	PROCEDIMIENTO	1161	1175	toracocentesis
es-S0210-48062007001000013-1	PROCEDIMIENTO	1887	1906	laparotomía urgente
es-S0210-48062007001000013-1	PROCEDIMIENTO	1721	1733	orquiectomía
es-S0210-48062007001000013-1	PROCEDIMIENTO	1912	1931	ecografía abdominal
es-S0210-48062007001000013-1	PROCEDIMIENTO	3389	3400	laparotomía
es-S0210-48062007001000013-1	PROCEDIMIENTO	223	241	exploración física
es-S0210-48062007001000013-1	PROCEDIMIENTO	376	396	exploración escrotal
es-S0210-48062007001000013-1	PROCEDIMIENTO	2263	2276	esplenectomía
es-S0210-48062007001000013-1	PROCEDIMIENTO	2281	2349	sutura y taponamiento con surgicel de las áreas hepáticas sangrantes
es-S0210-48062007001000013-1	PROCEDIMIENTO	2379	2409	orquiectomía radical izquierda
es-S0210-48062007001000013-1	PROCEDIMIENTO	2756	2783	histopatología microscópica
es-S0210-48062007001000013-1	PROCEDIMIENTO	3114	3125	microscopía
es-S0210-48062007001000013-1	PROCEDIMIENTO	2008	2019	laparotomía
es-S0210-48062007001000013-1	PROCEDIMIENTO	686	695	analítica
es-S0210-48062007001000013-1	PROCEDIMIENTO	3243	3255	intervención
es-S0210-48062007001000013-1	PROCEDIMIENTO	353	371	palpación profunda
es-S0210-48062009000300017-1	PROCEDIMIENTO	1802	1815	TAC abdominal
es-S0210-48062009000300017-1	PROCEDIMIENTO	2910	2940	tratamiento poliquimioterápico
es-S0210-48062009000300017-1	PROCEDIMIENTO	2376	2392	gammagrafía ósea
es-S0210-48062009000300017-1	PROCEDIMIENTO	1466	1529	Se extirpa glande con una pequeña porción de cuerpos cavernosos
es-S0210-48062009000300017-1	PROCEDIMIENTO	713	733	determinación de PSA
es-S0210-48062009000300017-1	PROCEDIMIENTO	750	760	ecografías
es-S0210-48062009000300017-1	PROCEDIMIENTO	1546	1565	anatomía patológica
es-S0210-48062009000300017-1	PROCEDIMIENTO	1134	1148	biopsia mínima
es-S0210-48062009000300017-1	PROCEDIMIENTO	1777	1797	estudio de extensión
es-S0210-48062009000300017-1	PROCEDIMIENTO	2682	2701	estudio endoscópico
es-S0210-48062009000300017-1	PROCEDIMIENTO	709	711	TR
es-S0210-48062009000300017-1	PROCEDIMIENTO	827	838	exploración
es-S0210-48062009000300017-1	PROCEDIMIENTO	2335	2345	radiología
es-S0210-48062004000700006-1	PROCEDIMIENTO	749	770	Scan abdomino-pélvico
es-S0210-48062004000700006-1	PROCEDIMIENTO	558	568	urocultivo
es-S0210-48062004000700006-1	PROCEDIMIENTO	312	330	exploración física
es-S0210-48062004000700006-1	PROCEDIMIENTO	593	611	estudio urográfico
es-S0210-48062004000700006-1	PROCEDIMIENTO	1021	1109	extracción manual y terapia de enemas evacuantes; proceder a la limpieza del recto-sigma
es-S0210-48062004000700006-1	PROCEDIMIENTO	441	451	bioquímica
es-S0210-48062004000700006-1	PROCEDIMIENTO	515	524	sedimento
es-S0210-48062004000700006-1	PROCEDIMIENTO	370	380	test Boney
es-S0210-48062004000700006-1	PROCEDIMIENTO	478	491	función renal
es-S0210-48062004000700006-1	PROCEDIMIENTO	418	427	analítica
es-S1130-05582015000100005-1	PROCEDIMIENTO	2553	2564	audiometría
es-S1130-05582015000100005-1	PROCEDIMIENTO	2208	2211	TAC
es-S1130-05582015000100005-1	PROCEDIMIENTO	2022	2149	Se suturó entonces con vicryl 3/0 la herida intraoral y con vicryl 4/0 el subcutáneo, y con prolene 4/0 la herida submandibular
es-S1130-05582015000100005-1	PROCEDIMIENTO	784	813	radiografía lateral de cráneo
es-S1130-05582015000100005-1	PROCEDIMIENTO	167	181	examen clínico
es-S1130-05582015000100005-1	PROCEDIMIENTO	917	920	TAC
es-S1130-05582015000100005-1	PROCEDIMIENTO	1262	1279	anestesia general
es-S1130-05582015000100005-1	PROCEDIMIENTO	1282	1305	intubación nasotraqueal
es-S1130-05582015000100005-1	PROCEDIMIENTO	1838	1881	bajo control intraoral, se extrajo el arpón
es-S1130-05582015000100005-1	PROCEDIMIENTO	1573	1597	Se practicó una incisión
es-S1130-05582015000100005-1	PROCEDIMIENTO	2737	2754	prótesis auditiva
es-S0212-71992006001000007-1	PROCEDIMIENTO	117	124	scanner
es-S0212-71992006001000007-1	PROCEDIMIENTO	127	147	resonancia magnética
es-S0212-71992006001000007-1	PROCEDIMIENTO	282	305	exploración neurológica
es-S0212-71992006001000007-1	PROCEDIMIENTO	702	720	electrocardiograma
es-S0212-71992006001000007-1	PROCEDIMIENTO	722	742	doppler transcraneal
es-S0212-71992006001000007-1	PROCEDIMIENTO	744	770	doppler continuo carotídeo
es-S0212-71992006001000007-1	PROCEDIMIENTO	804	854	ecografía cardiaca, transtorácica y transesofágica
es-S0212-71992006001000007-1	PROCEDIMIENTO	1081	1113	tratamiento antibiótico empírico
es-S0212-71992006001000007-1	PROCEDIMIENTO	1264	1284	radiografia de tórax
es-S0212-71992006001000007-1	PROCEDIMIENTO	1563	1586	tratamiento antibiótico
es-S0212-71992006001000007-1	PROCEDIMIENTO	1656	1670	ecocardiograma
es-S0212-71992006001000007-1	PROCEDIMIENTO	1815	1827	hemocultivos
es-S0212-71992006001000007-1	PROCEDIMIENTO	2119	2138	ecografía abdominal
es-S0212-71992006001000007-1	PROCEDIMIENTO	2799	2806	biopsia
es-S0212-71992006001000007-1	PROCEDIMIENTO	3110	3140	marcadores de crioglobulinemia
es-S0212-71992006001000007-1	PROCEDIMIENTO	773	785	fondo de ojo
es-S0212-71992006001000007-1	PROCEDIMIENTO	3342	3362	marcadores tumorales
es-S0212-71992006001000007-1	PROCEDIMIENTO	3885	3918	tratamiento sintomático paliativo
